Initializing internal log file.
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\3c096b1c789241225011b43dee0c05d10001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\3cfbfcd1cd2d63b9cccb7c2ad66f64f50001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\3d175ec5677a5ec743872f1fe7ae5be50001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\3d4b979f8525852583ea73ebc865ab470001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\3d5e26e4496af679babe884bcf84f35b0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\3d68d8b0ec57cc7b528ea903c54c2c420001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\3e715b97bc02b83ea2ae6ca064a07a150002.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\3f0507e141527f6bc84c69c13ac82f410001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\4a11a4c35b7dd26e35b5f2bd24d20fbb0002.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\4b75f9305ecd33b788d5a0e72d2f6692.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\4b93c390486acdedf469d00b3423c2410001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\4ba7bb24a3697973cde01cba358a31bd0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\4c6507c5374564de1d1c62570698969a0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\4d5d3711e1adc6de5dee1bfa44e52d5c0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\4d861adcfce41f0c3b4110209de9bdac0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\4e0b6f81276865d4c9eaafd2da48a0fe0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\4e3653a92101d933fb22ebcccbc4f6060001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\4facb33334aa5ed07bcb11c582d9ebe80001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\4fd1634eb4ca4f643bb58906dd68aec40001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\4fdb6696dd9fb812dc739774739a1b350001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\4fe1afacd233d2147cf52513fd7cff310001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5a00b35fbcb39d5a1fb4425c06c485ea0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5a470062c42578e49163cb78b784ae400002.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5b1c64fd527af955e6ed1cc423507e9b0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5b83032b319d30eb8307c9cdf18d20a40001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5c0270cdafa10fe6f38258fadec98fab0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5c321595a12968ecda18d69a2dc698ae0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5c517d6867492d22a1e88eb0ec06e8860001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5c95cea37e0bfef2765f30a220d0e88c0010.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5e9065b8579c898568688ce6a0ce930e0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5ea4f53c4692c0848b9173278c1d96ad0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5ea820656b06dd39bb5639b501755a370001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5f0d79ec_DoinneSkirt.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5f3adf1a_AF_TS2_ChiaraDress.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5f3f64aa_AulonaDress.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5f499e99a9ebd65e4376eafccfb5edc20001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5f4a2cf23385542fb02ee3da4b289354.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5f7c6df0_NoemiLeather.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5f7ca649_MinaminiSkirt.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5f9f3cfb73339067993d10583cda40f10001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\5fb7ed77681614e6cdb883313ce270740001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6a08e2aed6d9c9b2854353cf5f80701f0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6a21501c4eee1831295fba427e720b4e0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6a3798943c1180bc41cf641105d2df6d0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6a6c0c8961f6368e0666feadc60b7c480001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6a73eced68a798fb22ca36408c858d4d0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6ac3296202470d37d033054b1856e94e0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6ae540af322d7ee8bcafdf830c3bf9a50001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6b01535ea1c549a580a7ca8ea86efcfb0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6b1f0e93fcde42bde8283386337335e60001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6b2030b3dad28de593d78c09e4faf5910001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6b93f19f1f8bc7daf8bccd0a8c60af680001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6c09d31174188f99dc640c7844f8d6e70001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6c4c6ab13ababa786204ba9d65f1364b0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6c802795735e1627fea5fa413812cb3f0002.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6cb83ef1b8db201e57759916ff9495da0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6d1439c1970ff563c92665fe0d30cc450001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6d267259a461ccf2c79e7590a446eb5d0004.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6d44b6f3d9d3c884ee585cd9482be6950001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6dfd4392d053b1da9b7c68e40349fc560001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6edc28aad935027c23a3bce997a323870001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6f2eae15400ff7659429db00c6c474340001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6fbf19181fed58d225265ec4f25163930001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\6fde2168658307ee4e69906c3ad1f2530001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\75bff454bf58b897210ff422812184030001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\7b582f265b8ab2f37b6deb38791eb240.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\7ca451d1c85f5695c1c66b8675d8161f0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\7cddc747885e8488eacf70db7b9427200002.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\7d34954f6d1311c1d63a52c7659281f40001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\7d888fdd26eed116d1abb43657ea215b0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\7de3068f6acdab92a79ce4712e13c7d40001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\7edecd9c318015d1f64e1ac00027bf920001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\7f9d44439340ee7bf2b2275c756046600001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\7ff7e25f9f0a7ae4119217073d397963.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\7ff7e25f9f0a7ae4119217073d3979630001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\8a2676c09ae9310b446fe2540391a5700002.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\8b2f26ca4a8f7ef549dac3acf7ab9e2b0002.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\8bea3e3d8efb89fec50f07e97724c1500001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\8c7ca77327c33ce4ac81e7e283c156420001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\8d902b51ef06034688abcdf90de241890002.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\9a5d0a47b7cf93c8b5048689fa3846120001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\9d92b8a866c343b0b4ff961ae804858c0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\a6c114f7eb8c4be4cf7b740870afcf7a0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\ac7f67efa63986ebb7e657b87cdc055b0002.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\acdee99360e1dcb9a9f63debb5bf08bf0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\ad39b030f1e34cac5c317cc3dc72796e0002.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\ad39b030f1e34cac5c317cc3dc72796e0003.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
[L30 | Packages_Initial.cs] 12:26:16 PM: Found M:\The Sims 4 (Documents)\TESTING FOLDER\gaia testy\ae0e964745f93e24e22af81743a962ed0001.package
[L33 | Packages_Initial.cs] 12:26:16 PM: This file is a package file.
[L36 | Packages_Initial.cs] 12:26:16 PM: Items in allPackages array: 0
